,,"Fe 62 : Iron Ore Fines, CNF Rizhao, China : Fines, Fe 62% (Australia Origin)"," Coking Coal, FOB Hay Point, Australia : HCC 64 Mid Vol",HRC-FOB-Rizhao-China-fob-USD 2.5 mm,"Platts North European HRC, EXW Ruhr $/t",HRC-FOB-Black-Sea-Russia-2.5 MM,Raw Material Cost factor I/O*1.6 + Coking coal *0.65,weighted average Price of imported hrc,CRC Mumbai,Infrastructure & Construction Goods,CPI Inflation,Automobile (Passanger Vehicle Sales),India weekly HRC Imports t,India weekly Exports HRC t,Hrc Production in t,Hms 80 20 Mumbai,Hrc landed Price Mumbai,Indian GDP in inr,usd to inr,India News-Based Policy Uncertainty Index
24/11/2014,48,4443.839951,6110.279932,29008.39968,31629.27773,29934.19967,10731.65413,28391.1996826,46900,115.5,120.1,39855.5,31052.25,26861.53098,480500,22360,42300,2204958.25,61.71999931,119.6830612
01/12/2014,49,4366.650538,6158.096912,28924.39459,31669.41294,29546.42458,10605.24675,28613.3795906,46900,119.3,119.4,24799,55966.25,63936.16897,518250,22250,41500,1763966.6,62.20299911,115.6545689
08/12/2014,50,4358.534351,6222.055429,28788.61467,30963.67314,29221.99167,10605.24675,28479.059678,46900,119.3,119.4,24799,55966.25,63936.16897,518250,22140,40500,1763966.6,61.9109993,115.6545689
15/12/2014,51,4363.756509,6376.836159,28758.28072,31326.64338,28758.28072,10605.24675,27601.69768874,46900,119.3,119.4,24799,55966.25,63936.16897,518250,22100,40500,1763966.6,62.51800156,115.6545689
22/12/2014,52,4376.138822,6434.568283,29089.94015,31404.74052,28457.55014,10605.24675,27508.9651392,46900,119.3,119.4,24799,55966.25,63936.16897,518250,22366.66667,40500,1763966.6,63.23900032,115.6545689
29/12/2014,1,4321.502022,6482.253033,29233.69015,31181.54363,28280.41764,10605.24675,26056.1151312,46900,119.3,119.4,24799,55966.25,63936.16897,518250,22220,40500,1763966.6,63.55150032,115.6545689
05/01/2015,2,4513.830827,6517.633987,29107.87994,30750.41863,27525.92995,10187.604,24678.4199532,46900,122.7,119.5,42301,65659.75,51251.78314,457000,22237.5,40500,2319775,63.27799988,120.2388456
12/01/2015,3,4526.464769,6297.147957,28680.0798,29854.96551,26809.63982,10187.604,23692.2398366,46900,122.7,119.5,42301,65659.75,51251.78314,457000,22250,40000,2319775,62.34799957,120.2388456
19/01/2015,4,4293.292128,6186.299896,27312.51404,29294.29521,26601.08955,10187.604,22889.3096152,46900,122.7,119.5,42301,65659.75,51251.78314,457000,21983.33333,40000,2319775,61.86299896,120.2388456
26/01/2015,5,4142.576251,6075.778502,26696.60251,28580.46084,26267.00201,10187.604,22707.4550074,46900,122.7,119.5,42301,65659.75,51251.78314,457000,21740,40000,2319775,61.37150002,120.2388456
02/02/2015,6,3956.429431,5984.254547,25425.3302,28735.83036,25425.3302,9500.622,22944.8101813,46900,112.5,119.7,42301,58271,44594.9415,394000,21700,40000,2319775,62.01300049,98.44914335
09/02/2015,7,3916.061679,5917.466619,24165.57049,29008.47598,24475.38549,9500.622,22926.3104625,46900,112.5,119.7,42301,58271,44594.9415,394000,21410,39000,2319775,61.96300125,98.44914335
16/02/2015,8,3910.347015,5875.865191,23586.22009,29064.67833,24206.9101,9500.622,22965.5300888,46900,112.5,119.7,42301,58271,44594.9415,394000,21091.66667,38500,2319775,62.06900024,98.44914335
23/02/2015,9,4036.565113,5868.544664,22977.37064,29101.7733,24840.4007,9500.622,23287.8756525,46900,112.5,119.7,42301,58271,44594.9415,394000,21780,38500,2319775,62.10100174,98.44914335
02/03/2015,10,3961.076813,5826.019592,22810.87036,28602.73407,24043.89038,8946.4965,23119.1253675,46900,120.5,120.2,33840.8,87062,50541.729,445750,22041.66667,38500,1855820,61.65100098,53.43037365
09/03/2015,11,3918.925694,5823.742167,23107.60967,28293.08032,24356.66965,8946.4965,23107.6096707,46900,120.5,120.2,33840.8,87062,50541.729,445750,21775,37200,1855820,62.45299911,53.43037365
16/03/2015,12,3721.484013,5866.06802,23338.12008,27429.48176,24410.41208,8946.4965,23338.1200777,46900,120.5,120.2,33840.8,87062,50541.729,445750,21330,37200,1855820,63.07600021,53.43037365
23/03/2015,13,3594.412793,5709.874489,23089.10995,27434.47858,24149.96095,8946.4965,22777.0949562,46900,120.5,120.2,33840.8,87062,50541.729,445750,21166.66667,37200,1855820,62.40299988,53.43037365
30/03/2015,14,3527.115022,5659.643785,23138.87514,27964.395,24202.01265,8946.4965,22982.53138965,46900,120.5,120.2,33840.8,87062,50541.729,445750,21225,37000,1855820,62.53750038,53.43037365
06/04/2015,15,3090.588068,5461.280121,23272.50051,27475.20195,24203.40054,7776.812,22962.2005069,46900,118.6,120.7,37601,71954.75,19772.36038,482500,21541.66667,37000,2273566.75,62.06000137,52.30805786
13/04/2015,16,2964.004448,5417.403088,23350.87538,27264.23301,24284.91039,7776.812,22624.1961369633,41500,118.6,120.7,37601,71954.75,19772.36038,482500,21541.66667,37000,2273566.75,62.26900101,52.30805786
20/04/2015,17,3177.362162,5253.905937,23142.20472,27291.66333,23767.66972,7776.812,22516.73973,41500,118.6,120.7,37601,71954.75,19772.36038,482500,21150,36500,2273566.75,62.54649925,52.30805786
27/04/2015,18,3463.511975,5241.957632,23556.97483,28008.73564,23768.9876,7776.812,22920.2998344,41500,118.6,120.7,37601,71954.75,19772.36038,482500,21040,36500,2273566.75,63.66749954,52.30805786
04/05/2015,19,3642.330876,5153.341501,23221.84751,28700.61298,22903.74001,7567.05785,22903.7400072,41000,121.9,121.6,32900.75,90431.5,22870.35375,514250,20741.66667,36500,2273566.75,63.62150002,63.05068532
11/05/2015,20,3821.819916,4968.365891,23408.64698,28994.74637,23090.16199,7567.05785,22293.94951,41000,121.9,121.6,32900.75,90431.5,22870.35375,514250,20480,35500,2273566.75,63.6969986,63.05068532
18/05/2015,21,3907.472717,4926.629393,23470.2095,29147.97035,23153.04451,7567.05785,22042.96703435,40500,121.9,121.6,32900.75,90431.5,22870.35375,514250,20450,35000,2273566.75,63.43299866,63.05068532
25/05/2015,22,3758.193701,5036.318305,23065.27901,28585.97224,22747.864,7567.05785,21584.2205814,40500,121.9,121.6,32900.75,90431.5,22870.35375,514250,20441.66667,35000,2273566.75,63.48300171,63.05068532
01/06/2015,23,3926.137604,5120.125508,22944.96002,28090.62098,22626.28002,7815.377,19758.1600186,38500,120.9,123,30080.8,74363,14865.54,509750,20566.66667,35000,1818853.4,63.73600006,79.26368345
08/06/2015,24,4068.015666,5188.632834,22954.32037,28350.11722,22635.51037,7815.377,19447.4103172,38500,120.9,123,30080.8,74363,14865.54,509750,20533.33333,34500,1818853.4,63.76200104,79.26368345
15/06/2015,25,4204.435388,5319.636238,23073.12103,28533.11876,22752.66102,7815.377,19788.4058861125,38500,120.9,123,30080.8,74363,14865.54,509750,20500,34500,1818853.4,64.09200287,79.26368345
22/06/2015,26,3949.202436,5396.820049,22222.2002,28011.14431,22539.66021,7815.377,19682.5201798,38500,120.9,123,30080.8,74363,14865.54,509750,20380,34500,1818853.4,63.49200058,79.26368345
29/06/2015,27,3857.395215,5345.157021,22046.79008,27562.2308,22046.79008,7815.377,19667.6400744,38500,120.9,123,30080.8,74363,14865.54,509750,20116.66667,34500,1818853.4,63.44400024,79.26368345
06/07/2015,28,3551.35199,5279.465235,21561.77994,27018.65423,21878.86494,7087.73315,19659.2699442,38000,120.6,123.6,42301,99981,37696.1825,523250,19620,34500,2306741.75,63.41699982,50.59239412
13/07/2015,29,3066.236858,5068.160095,19639.12037,26770.27693,21856.44041,7087.73315,19639.1203689,37500,120.6,123.6,42301,99981,37696.1825,523250,18880,34000,2306741.75,63.35200119,50.59239412
20/07/2015,30,3186.54546,4792.51359,19360.48536,26501.01323,21582.1804,7087.73315,19043.100357,37000,120.6,123.6,42301,99981,37696.1825,523250,18500,33500,2306741.75,63.47700119,50.59239412
27/07/2015,31,3281.919922,4807.499886,19790.87453,26873.28336,21633.74949,7087.73315,19229.999541,37000,120.6,123.6,42301,99981,37696.1825,523250,17340,33500,2306741.75,64.09999847,50.59239412
03/08/2015,32,3454.919975,4910.464965,19833.79986,26747.47861,21113.39985,7075.0481,18980.9464635318,36500,117.3,124.8,33840.8,106311.75,19537.01325,478250,17000,33500,1845393.4,63.97999954,77.5655109
10/08/2015,33,3556.496795,4918.333211,19758.31553,26486.85181,21033.04556,7075.0481,18642.926744325,36250,117.3,124.8,33840.8,106311.75,19537.01325,478250,17100,33000,1845393.4,63.73650169,77.5655109
17/08/2015,34,3646.832092,4897.174524,20187.82051,27514.9574,21653.06555,7075.0481,18234.160462,36000,117.3,124.8,33840.8,106311.75,19537.01325,478250,17290,32500,1845393.4,65.12200165,77.5655109
24/08/2015,35,3657.840454,4973.958916,20468.0603,28225.58721,21788.58032,7075.0481,18487.2802744,36000,117.3,124.8,33840.8,106311.75,19537.01325,478250,18166.66667,32500,1845393.4,66.02600098,77.5655109
31/08/2015,36,3545.264679,4944.189081,19842.89932,28120.03406,21827.18925,7075.0481,18520.0393672,36000,117.3,124.8,33840.8,106311.75,19537.01325,478250,19000,32500,1845393.4,66.14299774,77.5655109
07/09/2015,37,3733.968079,4907.500903,20003.40042,27779.05555,21336.96045,6924.375875,18336.450385,36000,114.7,125.4,32900.75,92161.5,10119.41003,453500,18633.33333,32000,2306741.75,66.6780014,85.2551633
14/09/2015,38,3828.325267,4901.316086,19649.64112,27570.96405,20753.09958,6924.375875,17883.1803132,36800,114.7,125.4,32900.75,92161.5,10119.41003,453500,18420,32500,2306741.75,66.23400116,85.2551633
21/09/2015,39,3754.903484,4885.766054,19268.58367,26769.16807,20092.02742,6924.375875,17786.3849271,36800,114.7,125.4,32900.75,92161.5,10119.41003,453500,18000,32500,2306741.75,65.87549973,85.2551633
28/09/2015,40,3754.750364,4896.062149,18525.64056,26455.67466,19848.9006,6924.375875,17533.19553265,36800,114.7,125.4,32900.75,92161.5,10119.41003,453500,17980,32500,2306741.75,66.16300201,85.2551633
05/10/2015,41,3561.956623,4885.435919,18299.96063,25834.96812,19607.10068,6603.019,17319.6055989,36800,116.2,126.1,42301,76863.75,7825.6612,471500,17583.33333,32833,2363658.25,65.35700226,45.60044498
12/10/2015,42,3599.740773,4849.950027,18106.4801,25595.4496,19399.80011,6603.019,16813.1600962,36650,116.2,126.1,42301,76863.75,7825.6612,471500,16983.33333,33000,2363658.25,64.66600037,45.60044498
19/10/2015,43,3503.89445,4848.562431,17778.06225,25165.46126,18424.53724,6603.019,16485.1122654,36500,116.2,126.1,42301,76863.75,7825.6612,471500,16800,32750,2363658.25,64.64749908,45.60044498
26/10/2015,44,3332.431557,4868.812466,17527.72488,24610.48375,18501.48737,6603.019,16553.9623827,36500,116.2,126.1,42301,76863.75,7825.6612,471500,16320,32500,2363658.25,64.91749954,45.60044498
02/11/2015,45,3257.667046,4906.125069,17662.05025,24162.46972,17662.05025,6584.2971,16680.8252346,36500,109.4,126.6,33840.8,65291.25,3445.2009,458750,15700,32500,1890926.6,65.41500092,47.64637133
09/11/2015,46,3170.167828,4924.371574,17575.19821,23946.57233,17906.80573,6584.2971,16911.98318595,36500,109.4,126.6,33840.8,65291.25,3445.2009,458750,15340,32000,1890926.6,66.32150269,47.64637133
16/11/2015,47,3104.397118,4824.475528,17503.51566,23380.60176,17833.77068,6584.2971,17008.13314375,36500,109.4,126.6,33840.8,65291.25,3445.2009,458750,15325,31500,1890926.6,66.0510025,47.64637133
23/11/2015,48,2986.590034,4746.387731,17179.5002,22956.43752,17840.25021,6584.2971,17344.6876995,36000,109.4,126.6,33840.8,65291.25,3445.2009,458750,15480,31500,1890926.6,66.07500076,47.64637133
30/11/2015,49,2898.252113,4724.685184,17028.90066,22785.11384,18030.6007,6584.2971,18030.6006993,34250,109.4,126.6,33840.8,65291.25,3445.2009,458750,15660,31500,1890926.6,66.78000259,47.64637133
07/12/2015,50,2692.377263,4706.661985,16993.9654,22955.0486,17993.61042,6569.26665,18104.9042338052,33000,119.2,126.1,32900.75,81898.5,11582.05153,487500,15440,31000,2363658.25,66.64300156,77.32126526
14/12/2015,51,2551.357956,4733.440418,17120.9547,23558.9708,18128.06969,6569.26665,18463.774681,33000,119.2,126.1,32900.75,81898.5,11582.05153,487500,15550,29688,2363658.25,67.14099884,77.32126526
21/12/2015,52,2543.923242,4802.98008,16893.24028,23093.39269,17886.9603,6569.26665,18218.2003025,33000,119.2,126.1,32900.75,81898.5,11582.05153,487500,15500,29250,2363658.25,66.2480011,77.32126526
28/12/2015,1,2654.487531,4880.300056,16982.1252,23062.49763,17806.50021,6569.26665,18136.250209,33000,119.2,126.1,32900.75,81898.5,11582.05153,487500,15540,29750,2363658.25,65.95000076,77.32126526
04/01/2016,2,2813.202534,4898.282059,17375.66271,23036.65362,17872.11021,6693.5394,18203.07521725,33000,125.4,126.3,45750.25,84611.75,4193.669233,520750,15940,30250,2530616.75,66.19300079,70.27962817
11/01/2016,3,2793.911847,4946.159729,18046.79901,23157.65383,17044.19907,6693.5394,18380.9989935,33000,125.4,126.3,45750.25,84611.75,4193.669233,520750,15650,30500,2530616.75,66.83999634,70.27962817
18/01/2016,4,2697.126532,5035.087973,18410.26043,23526.66744,17393.75545,6693.5394,19144.177016925,33000,125.4,126.3,45750.25,84611.75,4193.669233,520750,15366.66667,29500,2530616.75,67.76699829,70.27962817
25/01/2016,5,2796.197415,5001.411077,18573.7751,23642.5921,17222.95509,6693.5394,20937.7101147,33000,125.4,126.3,45750.25,84611.75,4193.669233,520750,15325,29500,2530616.75,67.54100037,70.27962817
01/02/2016,6,2850.540115,4981.658202,18664.25076,23799.84016,16967.50069,6626.23845,23415.15094875,33000,125,126,36600.2,49283.5,3779.487986,524330.36,15025,28500,2024493.4,67.87000275,99.21338958
08/02/2016,7,3000.238586,4834.282739,18645.55054,24258.87692,16950.50049,6626.23845,22742.9235015417,33750,125,126,36600.2,49283.5,3779.487986,524330.36,15125,28000,2024493.4,67.80200195,99.21338958
15/02/2016,8,3047.967253,4835.881004,18730.52502,24914.32271,17027.75002,6626.23845,23354.8078109144,35000,125,126,36600.2,49283.5,3779.487986,524330.36,15466.66667,29500,2024493.4,68.11100006,99.21338958
22/02/2016,9,3233.624927,4921.230209,18839.97574,24720.78853,17127.25067,6626.23845,24687.2254358715,36500,125,126,36600.2,49283.5,3779.487986,524330.36,15850,32333,2024493.4,68.50900269,99.21338958
29/02/2016,10,3395.262166,5086.020248,18900.75092,24896.34404,17182.50084,6626.23845,28315.4002415875,37750,125,126,36600.2,49283.5,3779.487986,524330.36,15716.66667,33000,2024493.4,68.73000336,99.21338958
07/03/2016,11,3600.834016,5019.750023,18907.72509,24316.87385,17234.47508,7006.21875,28334.2253956448,39000,134.1,126,45750.25,88761.25,8633.18593,602000,15920,34000,2530616.75,66.93000031,92.20086043
14/03/2016,12,3880.954117,5085.388153,20743.03062,24882.93806,18568.35806,7006.21875,30943.4558991455,39000,134.1,126,45750.25,88761.25,8633.18593,602000,16266.66667,34500,2530616.75,66.91300201,92.20086043
21/03/2016,13,3637.40477,5077.763958,22899.71981,25595.6474,20244.67983,7006.21875,32485.303529397,39000,134.1,126,45750.25,88761.25,8633.18593,602000,16016.66667,34500,2530616.75,66.37599945,92.20086043
28/03/2016,14,3769.094113,5151.838821,23751.98418,26192.75145,22079.30923,7006.21875,28875.7287828877,39000,134.1,126,45750.25,88761.25,8633.18593,602000,16125,34500,2530616.75,66.90699768,92.20086043
04/04/2016,15,3570.060492,5153.804622,24220.67062,26546.12044,23888.88062,7595.20125,26947.6704485521,39500,119.6,127.3,40666.75,53043,4873.34295,540500,16300,34500,2470908.25,66.35800171,47.3880049
11/04/2016,16,3606.684731,5223.703899,24288.55953,27918.40157,25286.71951,7595.20125,26279.7254620671,39500,119.6,127.3,40666.75,53043,4873.34295,540500,16500,35000,2470908.25,66.54399872,47.3880049
18/04/2016,17,3945.857593,5385.56239,26327.93495,27885.35095,27660.99495,7595.20125,25329.8453780467,39400,119.6,127.3,40666.75,53043,4873.34295,540500,16633.33333,35000,2470908.25,66.65299988,47.3880049
25/04/2016,18,4345.775592,5565.52549,28216.21444,28479.7604,28105.57046,7595.20125,29804.3544475503,39000,119.6,127.3,40666.75,53043,4873.34295,540500,16880,34833,2470908.25,66.65299988,47.3880049
02/05/2016,19,4224.184753,5778.365936,30884.36966,29965.31059,30220.18967,7519.2101,29699.27228338,40750,130.9,128.6,28466.8,45965.75,39131.04749,600250,16700,34500,1976726.6,66.41799927,53.01306934
09/05/2016,20,3969.002505,5793.678154,32631.06087,31105.25777,31965.12085,7519.2101,28450.3901929041,41000,130.9,128.6,28466.8,45965.75,39131.04749,600250,16300,35000,1976726.6,66.59400177,53.01306934
16/05/2016,21,3611.169044,5817.994572,27919.68659,32386.30146,31430.54539,7519.2101,27236.6434235375,41000,130.9,128.6,28466.8,45965.75,39131.04749,600250,16075,35500,1976726.6,66.87350082,53.01306934
23/05/2016,22,3694.780209,5798.377701,25957.85366,32987.51147,31688.80836,7519.2101,28319.8348178817,41000,130.9,128.6,28466.8,45965.75,39131.04749,600250,16233.33333,35250,1976726.6,67.42299652,53.01306934
30/05/2016,23,3364.604904,5585.333685,24798.88077,32814.95142,31501.28098,7519.2101,28170.3566932084,41000,130.9,128.6,28466.8,45965.75,39131.04749,600250,16283.33333,35000,1976726.6,67.02400208,53.01306934
06/06/2016,24,3336.201439,5577.083731,23447.19887,33080.91731,28136.63864,7179.5128,27183.514611705,41000,128.9,130.1,40666.75,60546.5,34949.80595,551500,16200,35000,2470908.25,66.99199677,144.2661065
13/06/2016,25,3481.139984,5656.852474,22426.5749,33377.70439,26777.99988,7179.5128,27164.444485832,40833.33,128.9,130.1,40666.75,60546.5,34949.80595,551500,16166.66667,35000,2470908.25,66.94499969,144.2661065
20/06/2016,26,3407.049809,5723.305016,22556.55506,33168.37056,26596.53507,7179.5128,26093.7068504834,40500,128.9,130.1,40666.75,60546.5,34949.80595,551500,15950,35000,2470908.25,67.33300018,144.2661065
27/06/2016,27,3512.221358,5785.898944,22375.15537,32853.10162,25595.82168,7179.5128,26733.4758470425,39500,128.9,130.1,40666.75,60546.5,34949.80595,551500,16000,35000,2470908.25,67.80350113,144.2661065
04/07/2016,28,3627.503929,5793.929887,21832.19957,31577.25376,24295.54345,7339.327,26637.1320968929,38500,119.5,131.1,45750.25,43736,24687.92293,558500,16016.66667,34500,2529800,67.17599869,78.06611647
11/07/2016,29,3719.11301,5806.918327,22657.05128,31010.41943,23831.86134,7339.327,26921.6232283151,38500,119.5,131.1,45750.25,43736,24687.92293,558500,15675,34000,2529800,67.13200378,78.06611647
18/07/2016,30,3893.714188,5907.704285,23664.38364,31053.31252,24000.04866,7339.327,27223.9648453184,38500,119.5,131.1,45750.25,43736,24687.92293,558500,15700,34000,2529800,67.13300323,78.06611647
25/07/2016,31,3733.317807,5953.612151,24508.29136,30746.1551,23501.1013,7339.327,26873.88439627,38000,119.5,131.1,45750.25,43736,24687.92293,558500,15633.33333,34000,2529800,67.14600372,78.06611647
01/08/2016,32,3918.902554,6131.616241,24326.52096,30804.04033,23326.80092,8217.38095,26466.1078949661,38000,124.9,131.1,36600.2,26147,68204.89099,723750,15525,33850,2023840,66.64800262,41.01421795
08/08/2016,33,4050.200945,6349.324913,24394.77467,30897.2854,23392.24968,8217.38095,26832.0896708578,39000,124.9,131.1,36600.2,26147,68204.89099,723750,15316.66667,33350,2023840,66.83499908,41.01421795
15/08/2016,34,4047.422628,6623.05521,25421.82808,31148.42935,26090.82355,8217.38095,26648.7557949147,39500,124.9,131.1,36600.2,26147,68204.89099,723750,15220,34000,2023840,66.89954758,41.01421795
22/08/2016,35,4111.59317,6914.189331,25844.29993,31947.8509,26179.94019,8217.38095,28635.7503751011,40000,124.9,131.1,36600.2,26147,68204.89099,723750,15120,34500,2023840,67.12805176,41.01421795
29/08/2016,36,4067.941674,7809.195142,26515.46141,32265.62451,25172.9064,8217.38095,28644.1472051653,40000,124.9,131.1,36600.2,26147,68204.89099,723750,15200,35000,2023840,67.1277504,41.01421795
05/09/2016,37,3887.851501,8965.137246,26961.98387,32089.15594,24964.79988,11296.0177,30068.3022523186,41750,124.7,130.9,35583.5,38840,67283.13328,685000,15416.66667,35000,2529800,66.57279968,32.88368837
12/09/2016,38,3843.156338,10448.92918,26400.8131,33052.88027,25064.06307,11296.0177,29855.5576989812,42250,124.7,130.9,35583.5,38840,67283.13328,685000,15483.33333,36250,2529800,66.83750153,32.88368837
19/09/2016,39,3702.010034,11468.18326,26155.50568,33364.76783,25149.52469,11296.0177,30697.7472533079,42000,124.7,130.9,35583.5,38840,67283.13328,685000,16000,36875,2529800,67.06539917,32.88368837
26/09/2016,40,3721.692735,11938.76343,25678.34593,32976.9989,25678.34593,11296.0177,30552.8641143236,43000,124.7,130.9,35583.5,38840,67283.13328,685000,16383.33333,37500,2529800,66.69700241,32.88368837
03/10/2016,41,3699.95768,11978.28026,25287.48055,33372.42044,25620.21055,13573.3225,30479.7447690418,43500,124.8,131.4,36600.2,28789.5,43130.29335,687750,16700,38000,2053080,66.54600143,38.6867939
10/10/2016,42,3662.524281,13085.20038,25138.23483,33477.20197,25970.62672,13573.3225,34460.6160427778,44000,124.8,131.4,36600.2,28789.5,43130.29335,687750,16816.66667,38350,2053080,66.59135056,38.6867939
17/10/2016,43,3835.689831,12502.68116,25015.36846,33378.37303,26349.52145,13573.3225,34501.5362907056,43500,124.8,131.4,36600.2,28789.5,43130.29335,687750,16460,38500,2053080,66.70764923,38.6867939
24/10/2016,44,3894.429742,13758.75596,27434.98615,33364.55655,26431.26715,13573.3225,32712.1076048968,43000,124.8,131.4,36600.2,28789.5,43130.29335,687750,16183.33333,38150,2053080,66.91460037,38.6867939
31/10/2016,45,4173.837662,14157.65735,27380.37506,33924.41826,27380.37506,13573.3225,32691.9714064473,43125,124.8,131.4,36600.2,28789.5,43130.29335,687750,16220,38000,2053080,66.78140259,38.6867939
07/11/2016,46,4354.401639,14881.99106,27715.9,34426.62064,28383.75301,17225.9694,32660.1434507228,43250,113.7,131.2,45750.25,43982.5,51311.83362,524500,16508.33333,38100,2566350,66.78530121,72.80564555
14/11/2016,47,5011.987466,16751.65622,29720.68039,34920.98889,29045.21038,17225.9694,33852.3663373573,43250,113.7,131.2,45750.25,43982.5,51311.83362,524500,16500,38500,2566350,67.54700089,72.80564555
21/11/2016,48,4935.453735,17631.97664,32039.54773,35297.01741,29653.62396,17225.9694,33316.4798694715,43250,113.7,131.2,45750.25,43982.5,51311.83362,524500,16500,38500,2566350,68.16925049,72.80564555
28/11/2016,49,5275.154434,18473.31679,31856.4521,36744.07451,31513.90961,17225.9694,35372.4570815882,46166.67,113.7,131.2,45750.25,43982.5,51311.83362,524500,16583.33333,38500,2566350,68.50849915,72.80564555
05/12/2016,50,5182.476109,18502.52789,32305.46131,38582.78651,31625.34634,15631.60613,35773.1591487909,47500,125.8,130.4,35583.5,47072.25,72936.365,724750,16750,41250,2566350,68.0114975,117.886247
12/12/2016,51,5477.845471,18359.55228,32718.65829,39516.1788,32044.04678,15631.60613,35479.0398879002,47500,125.8,130.4,35583.5,47072.25,72936.365,724750,17266.66667,41500,2566350,67.46115112,117.886247
19/12/2016,52,5494.634926,17425.11539,34256.67454,39717.6633,33239.14955,15631.60613,35684.9932777102,47500,125.8,130.4,35583.5,47072.25,72936.365,724750,17033.33333,42000,2566350,67.83499908,117.886247
26/12/2016,53,5324.718029,15497.6427,35611.17153,39693.68372,33237.09343,15631.60613,35692.1252764716,48000,125.8,130.4,35583.5,47072.25,72936.365,724750,17341.66667,42000,2566350,67.83080292,117.886247
02/01/2017,1,5435.584106,13544.79615,34651.84868,40028.66053,33972.40067,12399.60025,35768.5290096481,49500,128.7,130.3,37976,51460,117353.7575,722750,17820,43000,2151820,67.94480133,84.12656345
09/01/2017,2,5260.222716,12494.73239,34750.17597,40338.00427,34068.79997,12399.60025,35870.0191740008,49500,128.7,130.3,37976,51460,117353.7575,722750,18116.66667,45500,2151820,68.13759995,84.12656345
16/01/2017,3,5507.15014,12132.08818,33397.3214,40594.95534,33397.3214,12399.60025,35880.6496436181,49000,128.7,130.3,37976,51460,117353.7575,722750,18033.33333,45500,2151820,68.15779877,84.12656345
23/01/2017,4,5514.050652,11455.27004,34718.09669,41193.0898,33356.60271,12399.60025,35836.8974350197,49000,128.7,130.3,37976,51460,117353.7575,722750,18258.33333,45000,2151820,68.0746994,84.12656345
30/01/2017,5,5602.043471,11032.10932,34509.0414,41573.633,33146.84238,12399.60025,35922.3612801224,49000,128.7,130.3,37976,51460,117353.7575,722750,18440,44000,2151820,68.10995102,84.12656345
06/02/2017,6,5480.48042,10682.23543,33805.2514,41133.28909,32461.9964,11578.515,31428.2040533491,48500,122.6,130.6,47470,35702.75,120520.125,644500,18566.66667,44000,2689775,67.16275024,137.4004422
13/02/2017,7,5708.32366,10096.51392,33421.09871,40798.07098,32084.25476,11578.515,29279.0254709146,48000,122.6,130.6,47470,35702.75,120520.125,644500,18750,43000,2689775,66.84219742,137.4004422
20/02/2017,8,6153.245824,9787.069792,33197.34804,40899.63779,31856.04105,11578.515,29384.4105526793,47500,122.6,130.6,47470,35702.75,120520.125,644500,19233.33333,42000,2689775,67.06534958,137.4004422
27/02/2017,9,6157.074197,9618.762558,33650.67608,40156.1214,31651.62601,11578.515,29087.4370826749,47000,122.6,130.6,47470,35702.75,120520.125,644500,19925,42000,2689775,66.63500214,137.4004422
06/03/2017,10,6073.476578,9834.359483,34371.87294,40341.49974,32703.33542,11618.09375,30467.8067607666,46500,135.6,130.9,47470,53287.5,253219.24,752000,20416.66667,41500,2689775,66.74150085,65.67519445
13/03/2017,11,5784.195053,10002.66834,33907.35031,40601.06017,32910.0753,11618.09375,30351.2577090878,46500,135.6,130.9,47470,53287.5,253219.24,752000,20650,41000,2689775,66.48500061,65.67519445
20/03/2017,12,6023.065338,9787.481174,32734.05075,39803.8201,32079.36974,11618.09375,30215.4784037509,46500,135.6,130.9,47470,53287.5,253219.24,752000,21380,41000,2689775,65.4681015,65.67519445
27/03/2017,13,5520.228259,9815.73763,32375.74631,40121.20212,31721.69083,11618.09375,30186.6081468858,47000,135.6,130.9,47470,53287.5,253219.24,752000,21283.33333,40500,2689775,65.4055481,65.67519445
03/04/2017,14,5224.882763,9728.58909,31440.05136,39162.89483,31440.05136,14839.637,29139.3192503694,48000,125.2,131.1,42195.5,29851,100693.8575,695250,21691.66667,41000,2621950,64.82484818,81.33383975
10/04/2017,15,4973.73568,9799.673014,30844.87244,37679.19653,30523.57168,14839.637,28917.2251733673,48000,125.2,131.1,42195.5,29851,100693.8575,695250,22183.33333,42000,2621950,64.26015091,81.33383975
17/04/2017,16,4408.010582,15982.26059,28677.84662,37350.15633,29000.06962,14839.637,29063.8938149384,48000,125.2,131.1,42195.5,29851,100693.8575,695250,22558.33333,42000,2621950,64.44459915,81.33383975
24/04/2017,17,4175.753571,15998.43667,27148.86223,37692.18945,28441.66519,14839.637,29184.0143774232,47000,125.2,131.1,42195.5,29851,100693.8575,695250,21316.66667,41000,2621950,64.64014816,81.33383975
01/05/2017,18,4306.049904,14589.15415,27314.49566,37806.31479,28599.88369,11934.04963,29635.9835852987,47000,130.8,131.4,29536.8,36086.25,83979.21,684250,21366.66667,41000,2097560,64.26940155,39.26336406
08/05/2017,19,4163.942913,14276.3757,27973.97942,37947.37831,28938.5994,11934.04963,31078.1208468835,46500,130.8,131.4,29536.8,36086.25,83979.21,684250,21058.33333,41000,2097560,64.30799866,39.26336406
15/05/2017,20,3864.885056,12262.34295,27285.31809,37183.15004,28248.32932,11934.04963,31357.0464947281,46000,130.8,131.4,29536.8,36086.25,83979.21,684250,21316.66667,40000,2097560,64.20074844,39.26336406
